dayOfWeek,isWeekend,isHoliday,sessionCount,deepWorkMinutes,calendarEventCount,workload_score,is_high_intensity,is_very_productive,day_category,estimated_duration,sessions_x_deepwork,deepwork_per_session,sessionCount_sq,deepwork_ratio,is_monday,is_friday,category,category_name,startHour,endHour
4,0,0,11,314,7,361.4,1,1,0,12.0,34.54,26.166666666666668,121,0.6541666666666667,0,0,1,🌅 Early-Midday (6am-2pm),1,10
5,0,0,5,217,4,171.7,1,0,0,12.0,10.85,36.166666666666664,25,0.45208333333333334,0,0,1,🌅 Early-Midday (6am-2pm),9,17
3,0,0,4,161,4,136.1,0,0,0,12.0,6.44,32.2,16,0.33541666666666664,0,0,1,🌅 Early-Midday (6am-2pm),14,20
5,0,0,12,294,5,389.4,1,1,0,12.0,35.28,22.615384615384617,144,0.6125,0,0,1,🌅 Early-Midday (6am-2pm),5,14
5,0,0,5,237,3,173.7,1,0,0,12.0,11.85,39.5,25,0.49375,0,0,1,🌅 Early-Midday (6am-2pm),10,16
4,0,0,9,363,7,306.3,1,1,0,12.0,32.67,36.3,81,0.75625,0,0,1,🌅 Early-Midday (6am-2pm),2,10
4,0,0,10,302,8,330.2,1,1,0,12.0,30.2,27.454545454545453,100,0.6291666666666667,0,0,1,🌅 Early-Midday (6am-2pm),5,12
2,0,0,4,162,1,136.2,0,0,0,12.0,6.48,32.4,16,0.3375,1,0,1,🌅 Early-Midday (6am-2pm),14,20
6,0,0,5,279,5,177.9,1,0,0,12.0,13.95,46.5,25,0.58125,0,1,1,🌅 Early-Midday (6am-2pm),10,16
4,0,0,8,285,6,268.5,1,1,0,12.0,22.8,31.666666666666668,64,0.59375,0,0,1,🌅 Early-Midday (6am-2pm),2,10
2,0,0,7,296,6,239.6,1,1,0,12.0,20.72,37.0,49,0.6166666666666667,1,0,1,🌅 Early-Midday (6am-2pm),5,14
2,0,0,5,70,4,157.0,0,0,0,12.0,3.5,11.666666666666666,25,0.14583333333333334,1,0,1,🌅 Early-Midday (6am-2pm),13,19
2,0,0,5,39,0,153.9,0,0,0,12.0,1.95,6.5,25,0.08125,1,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
3,0,0,12,366,8,396.6,1,1,0,12.0,43.92,28.153846153846153,144,0.7625,0,0,1,🌅 Early-Midday (6am-2pm),3,12
5,0,0,7,402,8,250.2,1,1,0,12.0,28.14,50.25,49,0.8375,0,0,1,🌅 Early-Midday (6am-2pm),1,10
5,0,0,4,229,4,142.9,1,0,0,12.0,9.16,45.8,16,0.47708333333333336,0,0,1,🌅 Early-Midday (6am-2pm),12,21
5,0,0,5,37,0,153.7,0,0,0,12.0,1.85,6.166666666666667,25,0.07708333333333334,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
6,0,0,10,408,8,340.8,1,1,0,12.0,40.8,37.09090909090909,100,0.85,0,1,1,🌅 Early-Midday (6am-2pm),5,10
5,0,0,6,329,2,212.9,1,0,0,12.0,19.74,47.0,36,0.6854166666666667,0,0,1,🌅 Early-Midday (6am-2pm),9,17
2,0,0,7,263,5,236.3,1,1,0,12.0,18.41,32.875,49,0.5479166666666667,1,0,1,🌅 Early-Midday (6am-2pm),10,16
2,0,0,11,258,8,355.8,1,1,0,12.0,28.38,21.5,121,0.5375,1,0,1,🌅 Early-Midday (6am-2pm),4,12
5,0,0,4,107,2,130.7,0,0,0,12.0,4.28,21.4,16,0.22291666666666668,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
4,0,0,9,342,5,304.2,1,1,0,12.0,30.78,34.2,81,0.7125,0,0,1,🌅 Early-Midday (6am-2pm),4,13
3,0,0,4,236,3,143.6,1,0,0,12.0,9.44,47.2,16,0.49166666666666664,0,0,1,🌅 Early-Midday (6am-2pm),12,20
6,0,0,5,158,2,165.8,0,0,0,12.0,7.9,26.333333333333332,25,0.32916666666666666,0,1,2,🌆 Afternoon-Evening (3pm-8pm),18,23
3,0,0,11,278,4,357.8,1,1,0,12.0,30.58,23.166666666666668,121,0.5791666666666667,0,0,1,🌅 Early-Midday (6am-2pm),4,12
5,0,0,10,291,7,329.1,1,1,0,12.0,29.1,26.454545454545453,100,0.60625,0,0,1,🌅 Early-Midday (6am-2pm),6,11
2,0,0,6,212,6,201.2,1,0,0,12.0,12.72,30.285714285714285,36,0.44166666666666665,1,0,1,🌅 Early-Midday (6am-2pm),8,18
4,0,0,7,318,5,241.8,1,1,0,12.0,22.26,39.75,49,0.6625,0,0,1,🌅 Early-Midday (6am-2pm),9,16
4,0,0,3,167,0,106.7,0,0,0,12.0,5.01,41.75,9,0.34791666666666665,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,22
4,0,0,11,278,7,357.8,1,1,0,12.0,30.58,23.166666666666668,121,0.5791666666666667,0,0,1,🌅 Early-Midday (6am-2pm),3,10
4,0,0,4,85,0,128.5,0,0,0,12.0,3.4,17.0,16,0.17708333333333334,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
5,0,0,6,191,3,199.1,1,0,0,12.0,11.46,27.285714285714285,36,0.39791666666666664,0,0,1,🌅 Early-Midday (6am-2pm),12,20
1,1,1,0,0,0,0.0,0,0,2,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
3,0,0,5,71,1,157.1,0,0,0,12.0,3.55,11.833333333333334,25,0.14791666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
2,0,0,7,349,3,244.9,1,1,0,12.0,24.43,43.625,49,0.7270833333333333,1,0,1,🌅 Early-Midday (6am-2pm),6,15
3,0,0,2,179,0,77.9,0,0,0,12.0,3.58,59.666666666666664,4,0.3729166666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
2,0,0,6,168,3,196.8,0,0,0,12.0,10.08,24.0,36,0.35,1,0,1,🌅 Early-Midday (6am-2pm),14,18
4,0,0,4,72,2,127.2,0,0,0,12.0,2.88,14.4,16,0.15,0,0,1,🌅 Early-Midday (6am-2pm),14,22
2,0,0,5,85,3,158.5,0,0,0,12.0,4.25,14.166666666666666,25,0.17708333333333334,1,0,1,🌅 Early-Midday (6am-2pm),12,17
6,0,0,10,430,3,343.0,1,1,0,12.0,43.0,39.09090909090909,100,0.8958333333333334,0,1,1,🌅 Early-Midday (6am-2pm),5,10
5,0,0,4,47,3,124.7,0,0,0,12.0,1.88,9.4,16,0.09791666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
4,0,0,7,238,3,233.8,1,0,0,12.0,16.66,29.75,49,0.49583333333333335,0,0,1,🌅 Early-Midday (6am-2pm),10,14
2,0,0,5,228,4,172.8,1,0,0,12.0,11.4,38.0,25,0.475,1,0,1,🌅 Early-Midday (6am-2pm),14,22
5,0,0,10,393,4,339.3,1,1,0,12.0,39.3,35.72727272727273,100,0.81875,0,0,1,🌅 Early-Midday (6am-2pm),4,14
3,0,0,4,169,0,136.9,0,0,0,12.0,6.76,33.8,16,0.35208333333333336,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
2,0,0,7,402,8,250.2,1,1,0,12.0,28.14,50.25,49,0.8375,1,0,1,🌅 Early-Midday (6am-2pm),6,12
5,0,0,8,374,6,277.4,1,1,0,12.0,29.92,41.55555555555556,64,0.7791666666666667,0,0,1,🌅 Early-Midday (6am-2pm),6,13
3,0,0,4,198,3,139.8,1,0,0,12.0,7.92,39.6,16,0.4125,0,0,1,🌅 Early-Midday (6am-2pm),11,17
5,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
5,0,0,5,86,0,158.6,0,0,0,12.0,4.3,14.333333333333334,25,0.17916666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
5,0,0,5,312,3,181.2,1,0,0,12.0,15.6,52.0,25,0.65,0,0,1,🌅 Early-Midday (6am-2pm),9,17
4,0,0,3,115,1,101.5,0,0,0,12.0,3.45,28.75,9,0.23958333333333334,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
5,0,0,5,58,2,155.8,0,0,0,12.0,2.9,9.666666666666666,25,0.12083333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,21
5,0,0,4,153,1,135.3,0,0,0,12.0,6.12,30.6,16,0.31875,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,19
5,0,0,4,286,2,148.6,1,0,0,12.0,11.44,57.2,16,0.5958333333333333,0,0,1,🌅 Early-Midday (6am-2pm),11,21
5,0,0,2,81,1,68.1,0,0,0,12.0,1.62,27.0,4,0.16875,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,21
4,0,0,3,162,1,106.2,0,0,0,12.0,4.86,40.5,9,0.3375,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
5,0,0,10,268,4,326.8,1,1,0,12.0,26.8,24.363636363636363,100,0.5583333333333333,0,0,1,🌅 Early-Midday (6am-2pm),1,10
4,0,0,9,323,4,302.3,1,1,0,12.0,29.07,32.3,81,0.6729166666666667,0,0,1,🌅 Early-Midday (6am-2pm),8,12
6,0,0,5,171,0,167.1,0,0,0,12.0,8.55,28.5,25,0.35625,0,1,2,🌆 Afternoon-Evening (3pm-8pm),17,23
6,0,0,10,291,5,329.1,1,1,0,12.0,29.1,26.454545454545453,100,0.60625,0,1,1,🌅 Early-Midday (6am-2pm),5,11
3,0,0,9,365,4,306.5,1,1,0,12.0,32.85,36.5,81,0.7604166666666666,0,0,1,🌅 Early-Midday (6am-2pm),7,14
4,0,0,7,201,3,230.1,1,0,0,12.0,14.07,25.125,49,0.41875,0,0,1,🌅 Early-Midday (6am-2pm),10,19
3,0,0,7,354,3,245.4,1,1,0,12.0,24.78,44.25,49,0.7375,0,0,1,🌅 Early-Midday (6am-2pm),5,15
5,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
3,0,0,4,41,2,124.1,0,0,0,12.0,1.64,8.2,16,0.08541666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,19
5,0,0,10,393,4,339.3,1,1,0,12.0,39.3,35.72727272727273,100,0.81875,0,0,1,🌅 Early-Midday (6am-2pm),7,13
3,0,1,0,0,1,0.0,0,0,2,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
5,0,0,7,330,8,243.0,1,1,0,12.0,23.1,41.25,49,0.6875,0,0,1,🌅 Early-Midday (6am-2pm),2,10
2,0,0,5,291,4,179.1,1,0,0,12.0,14.55,48.5,25,0.60625,1,0,1,🌅 Early-Midday (6am-2pm),9,13
6,0,0,5,33,2,153.3,0,0,0,12.0,1.65,5.5,25,0.06875,0,1,2,🌆 Afternoon-Evening (3pm-8pm),15,23
5,0,0,6,191,5,199.1,1,0,0,12.0,11.46,27.285714285714285,36,0.39791666666666664,0,0,1,🌅 Early-Midday (6am-2pm),8,15
6,0,0,6,283,2,208.3,1,0,0,12.0,16.98,40.42857142857143,36,0.5895833333333333,0,1,1,🌅 Early-Midday (6am-2pm),9,19
5,0,0,9,328,7,302.8,1,1,0,12.0,29.52,32.8,81,0.6833333333333333,0,0,1,🌅 Early-Midday (6am-2pm),1,10
4,0,0,3,50,1,95.0,0,0,0,12.0,1.5,12.5,9,0.10416666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
3,0,0,11,399,8,369.9,1,1,0,12.0,43.89,33.25,121,0.83125,0,0,1,🌅 Early-Midday (6am-2pm),5,9
3,0,0,7,269,5,236.9,1,1,0,12.0,18.83,33.625,49,0.5604166666666667,0,0,1,🌅 Early-Midday (6am-2pm),9,16
4,0,0,8,293,5,269.3,1,1,0,12.0,23.44,32.55555555555556,64,0.6104166666666667,0,0,1,🌅 Early-Midday (6am-2pm),9,14
6,0,0,4,49,3,124.9,0,0,0,12.0,1.96,9.8,16,0.10208333333333333,0,1,2,🌆 Afternoon-Evening (3pm-8pm),17,23
2,0,0,2,115,1,71.5,0,0,0,12.0,2.3,38.333333333333336,4,0.23958333333333334,1,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
6,0,0,12,349,8,394.9,1,1,0,12.0,41.88,26.846153846153847,144,0.7270833333333333,0,1,1,🌅 Early-Midday (6am-2pm),7,13
3,0,0,5,151,5,165.1,0,0,0,12.0,7.55,25.166666666666668,25,0.3145833333333333,0,0,1,🌅 Early-Midday (6am-2pm),11,16
2,0,0,5,231,2,173.1,1,0,0,12.0,11.55,38.5,25,0.48125,1,0,1,🌅 Early-Midday (6am-2pm),8,16
2,0,0,12,269,4,386.9,1,1,0,12.0,32.28,20.692307692307693,144,0.5604166666666667,1,0,1,🌅 Early-Midday (6am-2pm),4,8
4,0,0,5,157,3,165.7,0,0,0,12.0,7.85,26.166666666666668,25,0.32708333333333334,0,0,1,🌅 Early-Midday (6am-2pm),12,22
6,0,0,5,179,0,167.9,0,0,0,12.0,8.95,29.833333333333332,25,0.3729166666666667,0,1,2,🌆 Afternoon-Evening (3pm-8pm),20,23
2,0,0,2,79,0,67.9,0,0,0,12.0,1.58,26.333333333333332,4,0.16458333333333333,1,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
2,0,0,8,411,6,281.1,1,1,0,12.0,32.88,45.666666666666664,64,0.85625,1,0,1,🌅 Early-Midday (6am-2pm),7,12
2,0,0,5,167,1,166.7,0,0,0,12.0,8.35,27.833333333333332,25,0.34791666666666665,1,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
6,0,0,4,119,3,131.9,0,0,0,12.0,4.76,23.8,16,0.24791666666666667,0,1,1,🌅 Early-Midday (6am-2pm),13,21
3,0,1,0,0,0,0.0,0,0,2,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
6,0,0,5,254,2,175.4,1,0,0,12.0,12.7,42.333333333333336,25,0.5291666666666667,0,1,1,🌅 Early-Midday (6am-2pm),10,17
6,0,0,4,129,1,132.9,0,0,0,12.0,5.16,25.8,16,0.26875,0,1,2,🌆 Afternoon-Evening (3pm-8pm),17,23
2,0,0,12,423,8,402.3,1,1,0,12.0,50.76,32.53846153846154,144,0.88125,1,0,1,🌅 Early-Midday (6am-2pm),2,9
5,0,0,12,390,4,399.0,1,1,0,12.0,46.8,30.0,144,0.8125,0,0,1,🌅 Early-Midday (6am-2pm),4,13
5,0,0,9,280,6,298.0,1,1,0,12.0,25.2,28.0,81,0.5833333333333334,0,0,1,🌅 Early-Midday (6am-2pm),8,17
2,0,0,5,283,3,178.3,1,0,0,12.0,14.15,47.166666666666664,25,0.5895833333333333,1,0,1,🌅 Early-Midday (6am-2pm),9,17
2,0,0,9,281,7,298.1,1,1,0,12.0,25.29,28.1,81,0.5854166666666667,1,0,1,🌅 Early-Midday (6am-2pm),2,6
4,0,0,2,84,0,68.4,0,0,0,12.0,1.68,28.0,4,0.175,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
2,0,0,3,63,1,96.3,0,0,0,12.0,1.89,15.75,9,0.13125,1,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
2,0,0,4,178,1,137.8,0,0,0,12.0,7.12,35.6,16,0.37083333333333335,1,0,1,🌅 Early-Midday (6am-2pm),13,20
6,0,0,4,299,3,149.9,1,0,0,12.0,11.96,59.8,16,0.6229166666666667,0,1,1,🌅 Early-Midday (6am-2pm),11,20
5,0,0,9,269,3,296.9,1,1,0,12.0,24.21,26.9,81,0.5604166666666667,0,0,1,🌅 Early-Midday (6am-2pm),9,14
3,0,0,11,399,3,369.9,1,1,0,12.0,43.89,33.25,121,0.83125,0,0,1,🌅 Early-Midday (6am-2pm),5,14
5,0,0,6,122,1,192.2,0,0,0,12.0,7.32,17.428571428571427,36,0.25416666666666665,0,0,1,🌅 Early-Midday (6am-2pm),13,19
4,0,0,7,282,5,238.2,1,1,0,12.0,19.74,35.25,49,0.5875,0,0,1,🌅 Early-Midday (6am-2pm),10,16
3,0,0,6,197,2,199.7,1,0,0,12.0,11.82,28.142857142857142,36,0.41041666666666665,0,0,1,🌅 Early-Midday (6am-2pm),14,22
6,0,0,5,75,1,157.5,0,0,0,12.0,3.75,12.5,25,0.15625,0,1,1,🌅 Early-Midday (6am-2pm),14,22
2,0,0,12,328,3,392.8,1,1,0,12.0,39.36,25.23076923076923,144,0.6833333333333333,1,0,1,🌅 Early-Midday (6am-2pm),6,10
3,0,0,3,95,3,99.5,0,0,0,12.0,2.85,23.75,9,0.19791666666666666,0,0,1,🌅 Early-Midday (6am-2pm),12,20
2,0,0,5,78,1,157.8,0,0,0,12.0,3.9,13.0,25,0.1625,1,0,2,🌆 Afternoon-Evening (3pm-8pm),16,21
6,0,0,9,343,4,304.3,1,1,0,12.0,30.87,34.3,81,0.7145833333333333,0,1,1,🌅 Early-Midday (6am-2pm),8,12
2,0,0,6,132,2,193.2,0,0,0,12.0,7.92,18.857142857142858,36,0.275,1,0,1,🌅 Early-Midday (6am-2pm),11,16
2,0,0,3,142,2,104.2,0,0,0,12.0,4.26,35.5,9,0.29583333333333334,1,0,2,🌆 Afternoon-Evening (3pm-8pm),17,22
6,0,0,6,294,2,209.4,1,0,0,12.0,17.64,42.0,36,0.6125,0,1,1,🌅 Early-Midday (6am-2pm),11,19
6,0,0,4,300,3,150.0,1,0,0,12.0,12.0,60.0,16,0.625,0,1,1,🌅 Early-Midday (6am-2pm),10,20
2,0,0,9,240,8,294.0,1,1,0,12.0,21.6,24.0,81,0.5,1,0,1,🌅 Early-Midday (6am-2pm),2,9
6,0,0,4,157,2,135.7,0,0,0,12.0,6.28,31.4,16,0.32708333333333334,0,1,1,🌅 Early-Midday (6am-2pm),10,18
3,0,0,7,437,8,253.7,1,1,0,12.0,30.59,54.625,49,0.9104166666666667,0,0,1,🌅 Early-Midday (6am-2pm),1,8
2,0,0,5,284,2,178.4,1,0,0,12.0,14.2,47.333333333333336,25,0.5916666666666667,1,0,1,🌅 Early-Midday (6am-2pm),9,16
3,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
4,0,0,10,378,4,337.8,1,1,0,12.0,37.8,34.36363636363637,100,0.7875,0,0,1,🌅 Early-Midday (6am-2pm),7,12
6,0,0,12,366,4,396.6,1,1,0,12.0,43.92,28.153846153846153,144,0.7625,0,1,1,🌅 Early-Midday (6am-2pm),5,11
3,0,0,11,305,5,360.5,1,1,0,12.0,33.55,25.416666666666668,121,0.6354166666666666,0,0,1,🌅 Early-Midday (6am-2pm),6,15
3,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
3,0,0,8,307,5,270.7,1,1,0,12.0,24.56,34.111111111111114,64,0.6395833333333333,0,0,1,🌅 Early-Midday (6am-2pm),1,7
3,0,0,8,329,8,272.9,1,1,0,12.0,26.32,36.55555555555556,64,0.6854166666666667,0,0,1,🌅 Early-Midday (6am-2pm),7,12
3,0,0,9,469,8,316.9,1,1,0,12.0,42.21,46.9,81,0.9770833333333333,0,0,1,🌅 Early-Midday (6am-2pm),2,11
4,0,0,5,208,1,170.8,1,0,0,12.0,10.4,34.666666666666664,25,0.43333333333333335,0,0,1,🌅 Early-Midday (6am-2pm),13,21
2,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,1,0,0,🚫 No Work,0,0
5,0,0,2,90,2,69.0,0,0,0,12.0,1.8,30.0,4,0.1875,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
2,0,0,7,171,2,227.1,0,0,0,12.0,11.97,21.375,49,0.35625,1,0,1,🌅 Early-Midday (6am-2pm),10,14
4,0,0,9,184,2,288.4,1,0,0,12.0,16.56,18.4,81,0.38333333333333336,0,0,1,🌅 Early-Midday (6am-2pm),9,15
4,0,0,11,451,3,375.1,1,1,0,12.0,49.61,37.583333333333336,121,0.9395833333333333,0,0,1,🌅 Early-Midday (6am-2pm),1,8
5,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
4,0,0,8,292,4,269.2,1,1,0,12.0,23.36,32.44444444444444,64,0.6083333333333333,0,0,1,🌅 Early-Midday (6am-2pm),8,16
2,0,0,11,405,3,370.5,1,1,0,12.0,44.55,33.75,121,0.84375,1,0,1,🌅 Early-Midday (6am-2pm),2,6
3,0,0,5,124,1,162.4,0,0,0,12.0,6.2,20.666666666666668,25,0.25833333333333336,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,22
3,0,1,4,124,0,132.4,0,0,2,12.0,4.96,24.8,16,0.25833333333333336,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
5,0,0,2,45,1,64.5,0,0,0,12.0,0.9,15.0,4,0.09375,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
4,0,0,11,395,6,369.5,1,1,0,12.0,43.45,32.916666666666664,121,0.8229166666666666,0,0,1,🌅 Early-Midday (6am-2pm),4,12
6,0,0,7,422,6,252.2,1,1,0,12.0,29.54,52.75,49,0.8791666666666667,0,1,1,🌅 Early-Midday (6am-2pm),3,11
6,0,0,6,264,5,206.4,1,0,0,12.0,15.84,37.714285714285715,36,0.55,0,1,1,🌅 Early-Midday (6am-2pm),11,20
3,0,0,4,36,1,123.6,0,0,0,12.0,1.44,7.2,16,0.075,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
2,0,0,5,82,1,158.2,0,0,0,12.0,4.1,13.666666666666666,25,0.17083333333333334,1,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
2,0,0,8,296,7,269.6,1,1,0,12.0,23.68,32.888888888888886,64,0.6166666666666667,1,0,1,🌅 Early-Midday (6am-2pm),2,6
6,0,0,8,435,4,283.5,1,1,0,12.0,34.8,48.333333333333336,64,0.90625,0,1,1,🌅 Early-Midday (6am-2pm),6,15
3,0,0,4,78,3,127.8,0,0,0,12.0,3.12,15.6,16,0.1625,0,0,1,🌅 Early-Midday (6am-2pm),14,21
3,0,0,9,273,3,297.3,1,1,0,12.0,24.57,27.3,81,0.56875,0,0,1,🌅 Early-Midday (6am-2pm),6,16
3,0,0,4,149,1,134.9,0,0,0,12.0,5.96,29.8,16,0.3104166666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
2,0,0,6,143,3,194.3,0,0,0,12.0,8.58,20.428571428571427,36,0.29791666666666666,1,0,1,🌅 Early-Midday (6am-2pm),12,18
5,0,0,5,97,3,159.7,0,0,0,12.0,4.85,16.166666666666668,25,0.20208333333333334,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
7,1,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
2,0,1,0,0,1,0.0,0,0,2,0.0,0.0,0.0,0,0.0,1,0,0,🚫 No Work,0,0
2,0,0,8,296,4,269.6,1,1,0,12.0,23.68,32.888888888888886,64,0.6166666666666667,1,0,1,🌅 Early-Midday (6am-2pm),8,16
5,0,0,4,151,1,135.1,0,0,0,12.0,6.04,30.2,16,0.3145833333333333,0,0,1,🌅 Early-Midday (6am-2pm),13,20
4,0,0,8,377,8,277.7,1,1,0,12.0,30.16,41.888888888888886,64,0.7854166666666667,0,0,1,🌅 Early-Midday (6am-2pm),1,10
4,0,0,4,36,1,123.6,0,0,0,12.0,1.44,7.2,16,0.075,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
6,0,0,5,98,0,159.8,0,0,0,12.0,4.9,16.333333333333332,25,0.20416666666666666,0,1,2,🌆 Afternoon-Evening (3pm-8pm),17,23
4,0,0,2,76,1,67.6,0,0,0,12.0,1.52,25.333333333333332,4,0.15833333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,21
6,0,0,12,303,6,390.3,1,1,0,12.0,36.36,23.307692307692307,144,0.63125,0,1,1,🌅 Early-Midday (6am-2pm),1,10
5,0,0,5,158,2,165.8,0,0,0,12.0,7.9,26.333333333333332,25,0.32916666666666666,0,0,1,🌅 Early-Midday (6am-2pm),12,19
6,0,0,3,39,2,93.9,0,0,0,12.0,1.17,9.75,9,0.08125,0,1,2,🌆 Afternoon-Evening (3pm-8pm),18,23
2,0,0,9,280,3,298.0,1,1,0,12.0,25.2,28.0,81,0.5833333333333334,1,0,1,🌅 Early-Midday (6am-2pm),3,9
6,0,0,3,127,3,102.7,0,0,0,12.0,3.81,31.75,9,0.26458333333333334,0,1,1,🌅 Early-Midday (6am-2pm),13,22
5,0,0,3,165,2,106.5,0,0,0,12.0,4.95,41.25,9,0.34375,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
4,0,0,12,414,4,401.4,1,1,0,12.0,49.68,31.846153846153847,144,0.8625,0,0,1,🌅 Early-Midday (6am-2pm),4,8
5,0,0,4,205,2,140.5,1,0,0,12.0,8.2,41.0,16,0.4270833333333333,0,0,1,🌅 Early-Midday (6am-2pm),10,19
5,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
5,0,0,2,102,0,70.2,0,0,0,12.0,2.04,34.0,4,0.2125,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
4,0,0,5,86,3,158.6,0,0,0,12.0,4.3,14.333333333333334,25,0.17916666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,21
2,0,0,12,326,6,392.6,1,1,0,12.0,39.12,25.076923076923077,144,0.6791666666666667,1,0,1,🌅 Early-Midday (6am-2pm),5,11
6,0,0,4,110,2,131.0,0,0,0,12.0,4.4,22.0,16,0.22916666666666666,0,1,2,🌆 Afternoon-Evening (3pm-8pm),18,23
6,0,0,5,284,5,178.4,1,0,0,12.0,14.2,47.333333333333336,25,0.5916666666666667,0,1,1,🌅 Early-Midday (6am-2pm),9,14
3,0,0,11,448,7,374.8,1,1,0,12.0,49.28,37.333333333333336,121,0.9333333333333333,0,0,1,🌅 Early-Midday (6am-2pm),6,10
3,0,1,10,474,7,347.4,1,1,2,12.0,47.4,43.09090909090909,100,0.9875,0,0,1,🌅 Early-Midday (6am-2pm),4,10
5,0,0,3,90,4,99.0,0,0,0,12.0,2.7,22.5,9,0.1875,0,0,1,🌅 Early-Midday (6am-2pm),13,22
3,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
5,0,0,12,343,6,394.3,1,1,0,12.0,41.16,26.384615384615383,144,0.7145833333333333,0,0,1,🌅 Early-Midday (6am-2pm),1,11
3,0,0,5,337,2,183.7,1,0,0,12.0,16.85,56.166666666666664,25,0.7020833333333333,0,0,1,🌅 Early-Midday (6am-2pm),8,14
5,0,0,4,153,1,135.3,0,0,0,12.0,6.12,30.6,16,0.31875,0,0,1,🌅 Early-Midday (6am-2pm),12,20
6,0,0,3,149,3,104.9,0,0,0,12.0,4.47,37.25,9,0.3104166666666667,0,1,2,🌆 Afternoon-Evening (3pm-8pm),16,21
4,0,0,5,98,0,159.8,0,0,0,12.0,4.9,16.333333333333332,25,0.20416666666666666,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
5,0,1,11,365,8,366.5,1,1,2,12.0,40.15,30.416666666666668,121,0.7604166666666666,0,0,1,🌅 Early-Midday (6am-2pm),6,10
4,0,0,6,223,4,202.3,1,0,0,12.0,13.38,31.857142857142858,36,0.46458333333333335,0,0,1,🌅 Early-Midday (6am-2pm),11,20
5,0,0,3,30,0,93.0,0,0,0,12.0,0.9,7.5,9,0.0625,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
2,0,0,7,224,4,232.4,1,0,0,12.0,15.68,28.0,49,0.4666666666666667,1,0,1,🌅 Early-Midday (6am-2pm),11,20
5,0,0,7,132,3,223.2,0,0,0,12.0,9.24,16.5,49,0.275,0,0,1,🌅 Early-Midday (6am-2pm),11,17
